Medium,Regular Air,Anthony Rawles,British Columbia,West,Small Business,Technology,Telephones and Communication,V66,Small Box
Low,Regular Air,Lauren Leatherbury,British Columbia,West,Home Office,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box
Critical,Express Air,Greg Matthias,British Columbia,West,Home Office,Technology,Telephones and Communication,Accessory39,Small Pack
Low,Regular Air,Eva Jacobs,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,Avery Reinforcements for Hole-Punch Pages,Small Box
Not Specified,Regular Air,Greg Matthias,British Columbia,West,Small Business,Technology,Telephones and Communication,3390,Small Box
Medium,Express Air,Anthony Rawles,British Columbia,West,Small Business,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box
Medium,Delivery Truck,Anthony Rawles,British Columbia,West,Small Business,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Jumbo Box
High,Regular Air,Ken Lonsdale,British Columbia,West,Consumer,Technology,Telephones and Communication,Accessory34,Wrap Bag
Low,Express Air,Greg Matthias,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag
Low,Regular Air,Greg Matthias,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1949,Small Box
High,Regular Air,Christopher Martinez,British Columbia,West,Small Business,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Wrap Bag
High,Express Air,Christopher Martinez,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Small Box
High,Regular Air,Christopher Martinez,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,SANFORD Major Accent™ Highlighters,Wrap Bag
Medium,Regular Air,Anthony Rawles,British Columbia,West,Small Business,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box
Critical,Regular Air,Christopher Martinez,British Columbia,West,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack
High,Regular Air,Fred Harton,British Columbia,West,Home Office,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack
Medium,Regular Air,Carol Darley,British Columbia,West,Small Business,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair,Large Box
Medium,Express Air,Carol Darley,British Columbia,West,Small Business,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack
Not Specified,Regular Air,Lauren Leatherbury,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1950,Small Box
Low,Regular Air,Anthony Rawles,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Storex Dura Pro™ Binders,Small Box
Low,Regular Air,Anthony Rawles,British Columbia,West,Small Business,Technology,Telephones and Communication,270c,Small Box
High,Regular Air,Art Foster,British Columbia,West,Home Office,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack
Not Specified,Regular Air,Sanjit Jacobs,British Columbia,West,Consumer,Technology,Computer Peripherals,"Sony IBM Color Diskettes, 25/Pack",Small Pack
Medium,Regular Air,Christopher Martinez,British Columbia,West,Small Business,Technology,Computer Peripherals,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",Small Pack
Medium,Regular Air,Christopher Martinez,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag
Critical,Express Air,Duane Noonan,British Columbia,West,Corporate,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Small Box
High,Regular Air,Lauren Leatherbury,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box
High,Regular Air,Anthony Rawles,British Columbia,West,Small Business,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box
Low,Regular Air,Eva Jacobs,British Columbia,West,Home Office,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Wrap Bag
Critical,Regular Air,Duane Noonan,British Columbia,West,Corporate,Office Supplies,Labels,Avery 498,Small Box
Critical,Regular Air,Duane Noonan,British Columbia,West,Corporate,Technology,Telephones and Communication,Accessory6,Small Pack
High,Regular Air,Anthony Rawles,British Columbia,West,Small Business,Furniture,Office Furnishings,3M Polarizing Light Filter Sleeves,Small Pack
Medium,Regular Air,Anthony Rawles,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box
Not Specified,Regular Air,Christopher Martinez,British Columbia,West,Home Office,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece® HOMEOFFICE Power Control Center,Small Box
Not Specified,Regular Air,Christopher Martinez,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 213,Small Box
High,Regular Air,Barry Blumstein,British Columbia,West,Small Business,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece® Compact Power Control Center,Small Box
High,Regular Air,Barry Blumstein,British Columbia,West,Small Business,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",Wrap Bag
High,Regular Air,Barry Blumstein,British Columbia,West,Small Business,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Small Box
High,Regular Air,Barry Blumstein,British Columbia,West,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box
High,Regular Air,Barry Blumstein,British Columbia,West,Small Business,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Stor/Drawer® Steel Plus™,Small Box
Low,Regular Air,Andrew Allen,British Columbia,West,Corporate,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Wrap Bag
Critical,Delivery Truck,Art Foster,British Columbia,West,Home Office,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum
High,Delivery Truck,Ricardo Block,Alberta,West,Corporate,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box
High,Regular Air,Ricardo Block,Alberta,West,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack
High,Regular Air,Roger Barcio,Alberta,West,Corporate,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Wrap Bag
Not Specified,Delivery Truck,Sung Pak,Alberta,West,Small Business,Furniture,Chairs & Chairmats,Bevis Steel Folding Chairs,Jumbo Drum
Low,Regular Air,Tim Brockman,Alberta,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 315,Wrap Bag
Low,Regular Air,Tim Brockman,Alberta,West,Consumer,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,Small Box
High,Regular Air,Sung Pak,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box
Medium,Regular Air,Victoria Pisteka,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Small Box
Medium,Delivery Truck,Victoria Pisteka,Alberta,West,Corporate,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum
Medium,Express Air,Victoria Pisteka,Alberta,West,Corporate,Technology,Telephones and Communication,2190,Small Box
Medium,Regular Air,Sung Chung,Alberta,West,Home Office,Technology,Telephones and Communication,StarTAC 7760,Small Box
High,Regular Air,Ricardo Block,Alberta,West,Corporate,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Medium Box
High,Express Air,Ricardo Block,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,Small Box
High,Delivery Truck,Ricardo Block,Alberta,West,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum
High,Express Air,Ricardo Block,Alberta,West,Corporate,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack
High,Regular Air,Resi Polking,Alberta,West,Small Business,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Small Box
Medium,Regular Air,Roger Demir,Alberta,West,Consumer,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box
Not Specified,Regular Air,Tamara Manning,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Small Box
High,Regular Air,Resi Polking,Alberta,West,Small Business,Technology,Telephones and Communication,3390,Small Box
Medium,Regular Air,Sung Pak,Alberta,West,Small Business,Technology,Telephones and Communication,7160,Small Box
High,Delivery Truck,Sung Pak,Alberta,West,Small Business,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum
Not Specified,Regular Air,Sung Chung,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder,Small Box
Not Specified,Regular Air,Sung Chung,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC Therma-A-Bind 250T Electric Binding System,Small Box
Not Specified,Express Air,Sung Chung,Alberta,West,Home Office,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag
High,Regular Air,Victoria Pisteka,Alberta,West,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box
Low,Regular Air,Resi Polking,Alberta,West,Small Business,Technology,Telephones and Communication,Accessory41,Wrap Bag
Medium,Regular Air,Sung Pak,Alberta,West,Small Business,Office Supplies,Paper,Xerox 196,Small Box
Not Specified,Regular Air,Tim Brockman,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1932,Small Box
Medium,Regular Air,Resi Polking,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,Tuff Stuff™ Recycled Round Ring Binders,Small Box
Low,Regular Air,Sue Ann Reed,Alberta,West,Consumer,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag
Not Specified,Regular Air,Resi Polking,Alberta,West,Small Business,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack
High,Regular Air,Tamara Manning,Alberta,West,Corporate,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,Small Box
High,Delivery Truck,Tamara Manning,Alberta,West,Corporate,Furniture,Tables,KI Conference Tables,Jumbo Box
Critical,Delivery Truck,Tamara Manning,Alberta,West,Corporate,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum
Critical,Regular Air,Tamara Manning,Alberta,West,Corporate,Technology,Telephones and Communication,TIMEPORT P8767,Small Box
High,Express Air,Roger Demir,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1963,Small Box
Not Specified,Express Air,Roger Demir,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",Small Box
Not Specified,Regular Air,Roger Demir,Alberta,West,Consumer,Technology,Office Machines,Polycom ViewStation™ ISDN Videoconferencing Unit,Large Box
Not Specified,Regular Air,Roger Demir,Alberta,West,Consumer,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter® EverBold™ Pen Style Fluorescent Highlighters, 4/Pack",Wrap Bag
Medium,Express Air,Ricardo Block,Alberta,West,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag
Not Specified,Express Air,Tim Brockman,Alberta,West,Consumer,Furniture,Chairs & Chairmats,"Lifetime Advantage™ Folding Chairs, 4/Carton",Large Box
High,Delivery Truck,Resi Polking,Alberta,West,Small Business,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum
Not Specified,Express Air,Roger Barcio,Alberta,West,Corporate,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box
Critical,Regular Air,Sung Pak,Alberta,West,Small Business,Office Supplies,Storage & Organization,Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems,Small Box
Critical,Regular Air,Resi Polking,Alberta,West,Small Business,Furniture,Office Furnishings,Westinghouse Clip-On Gooseneck Lamps,Large Box
Low,Delivery Truck,John Murray,Alberta,West,Small Business,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box
Low,Delivery Truck,John Murray,Alberta,West,Small Business,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum
Not Specified,Regular Air,Shaun Chance,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",Small Box
Low,Regular Air,Sung Pak,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Small Box
Not Specified,Regular Air,John Murray,Alberta,West,Small Business,Technology,Computer Peripherals,Keytronic French Keyboard,Small Box
Not Specified,Regular Air,John Murray,Alberta,West,Small Business,Technology,Telephones and Communication,Accessory4,Wrap Bag
Critical,Regular Air,Darren Powers,Alberta,West,Corporate,Furniture,Office Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",Small Box
Low,Regular Air,Shaun Chance,Alberta,West,Corporate,Office Supplies,Labels,Avery 484,Small Box
Low,Regular Air,Shaun Chance,Alberta,West,Corporate,Office Supplies,Storage & Organization,Eldon Simplefile® Box Office®,Medium Box
Low,Regular Air,Roger Demir,Alberta,West,Consumer,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,Small Box
Low,Regular Air,Roger Demir,Alberta,West,Consumer,Office Supplies,Paper,Riverleaf Stik-Withit® Designer Note Cubes®,Wrap Bag
Critical,Regular Air,Penelope Sewall,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Small Box
Critical,Regular Air,Penelope Sewall,Alberta,West,Home Office,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Wrap Bag
High,Regular Air,Mike Pelletier,Alberta,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag
High,Regular Air,Mike Pelletier,Alberta,West,Corporate,Office Supplies,Storage & Organization,Eldon Shelf Savers™ Cubes and Bins,Small Box
Critical,Regular Air,Sung Pak,Alberta,West,Small Business,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box
Not Specified,Delivery Truck,Mike Pelletier,Alberta,West,Corporate,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Jumbo Box
Not Specified,Regular Air,Mike Pelletier,Alberta,West,Corporate,Technology,Telephones and Communication,StarTAC ST7762,Small Box
Not Specified,Regular Air,John Murray,Alberta,West,Small Business,Office Supplies,Envelopes,Ames Color-File® Green Diamond Border X-ray Mailers,Small Box
Not Specified,Regular Air,Tim Brockman,Alberta,West,Consumer,Office Supplies,Labels,Avery 494,Small Box
Critical,Express Air,Shaun Chance,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC Therma-A-Bind 250T Electric Binding System,Small Box
Low,Regular Air,Darren Powers,Alberta,West,Corporate,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag
Critical,Regular Air,Penelope Sewall,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1934,Small Box
High,Regular Air,Shaun Chance,Alberta,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag
Not Specified,Delivery Truck,Shaun Chance,Alberta,West,Corporate,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Jumbo Box
Critical,Regular Air,Sue Ann Reed,Alberta,West,Consumer,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box
Critical,Regular Air,Sue Ann Reed,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1894,Small Box
Critical,Regular Air,Sue Ann Reed,Alberta,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut® Forged Office Shears by Acme United Corporation,Small Pack
High,Regular Air,Tim Brockman,Alberta,West,Consumer,Technology,Telephones and Communication,T39m,Small Box
Medium,Regular Air,Sung Chung,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box
Medium,Regular Air,Tamara Manning,Alberta,West,Corporate,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box
Medium,Delivery Truck,Tamara Manning,Alberta,West,Corporate,Technology,Office Machines,Panasonic KX-P1131 Dot Matrix Printer,Jumbo Drum
Medium,Delivery Truck,Tamara Manning,Alberta,West,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Jumbo Drum
Medium,Regular Air,Shaun Chance,Alberta,West,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box
Critical,Regular Air,Tom Prescott,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1899,Small Box
High,Regular Air,Roger Demir,Alberta,West,Consumer,Office Supplies,Pens & Art Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Small Pack
Not Specified,Delivery Truck,Shaun Chance,Alberta,West,Corporate,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Jumbo Box
Not Specified,Regular Air,Resi Polking,Alberta,West,Small Business,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box
High,Regular Air,John Murray,Alberta,West,Small Business,Furniture,Office Furnishings,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Medium Box
High,Express Air,John Murray,Alberta,West,Small Business,Technology,Telephones and Communication,StarTAC 7760,Small Box
High,Regular Air,Tim Brockman,Alberta,West,Consumer,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand",Small Box
Not Specified,Regular Air,Penelope Sewall,Alberta,West,Home Office,Office Supplies,Storage & Organization,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,Small Box
Not Specified,Regular Air,Roger Demir,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder,Small Box
Low,Regular Air,Sharelle Roach,Alberta,West,Home Office,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box
Medium,Express Air,Darren Powers,Alberta,West,Corporate,Office Supplies,Paper,Xerox 210,Small Box
Medium,Regular Air,Tom Prescott,Alberta,West,Small Business,Technology,Computer Peripherals,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Small Box
High,Delivery Truck,Tim Brockman,Alberta,West,Consumer,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box
High,Regular Air,Tim Brockman,Alberta,West,Consumer,Technology,Telephones and Communication,Phone 918,Small Box
Low,Express Air,Tom Prescott,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Small Box
Low,Regular Air,Tamara Manning,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1891,Small Box
Low,Regular Air,Tamara Manning,Alberta,West,Corporate,Office Supplies,Storage & Organization,Tennsco Regal Shelving Units,Large Box
Medium,Regular Air,Sharelle Roach,Alberta,West,Home Office,Technology,Telephones and Communication,Accessory34,Wrap Bag
Critical,Delivery Truck,Pauline Webber,Alberta,West,Consumer,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Jumbo Box
Critical,Regular Air,Pauline Webber,Alberta,West,Consumer,Furniture,Tables,Hon 2111 Invitation™ Series Corner Table,Large Box
Low,Regular Air,Sharelle Roach,Alberta,West,Home Office,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Small Box
Medium,Express Air,Resi Polking,Alberta,West,Small Business,Technology,Copiers and Fax,Canon PC-428 Personal Copier,Large Box
Low,Express Air,Pauline Webber,Alberta,West,Consumer,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box
Low,Regular Air,Pauline Webber,Alberta,West,Consumer,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag
High,Express Air,Tamara Manning,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,"Avery® Durable Plastic 1"" Binders",Small Box
Low,Regular Air,Shaun Chance,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1930,Small Box
Low,Delivery Truck,Shaun Chance,Alberta,West,Corporate,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum
Low,Regular Air,Darren Powers,Alberta,West,Corporate,Furniture,Office Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Wrap Bag
Critical,Delivery Truck,Quincy Jones,Alberta,West,Small Business,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box
High,Delivery Truck,Darren Powers,Alberta,West,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Jumbo Box
High,Regular Air,Darren Powers,Alberta,West,Corporate,Office Supplies,Paper,Xerox 214,Small Box
Low,Delivery Truck,Pauline Webber,Alberta,West,Consumer,Furniture,Tables,Bush Advantage Collection® Round Conference Table,Jumbo Box
Critical,Delivery Truck,Tom Prescott,Alberta,West,Small Business,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum
High,Regular Air,Tamara Manning,Alberta,West,Corporate,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box
Low,Regular Air,Shaun Chance,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Small Box
Medium,Express Air,Lindsay Castell,Alberta,West,Small Business,Technology,Office Machines,Canon MP25DIII Desktop Whisper-Quiet Printing Calculator,Medium Box
Low,Regular Air,Adam Bellavance,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag
Low,Regular Air,Ken Dana,Alberta,West,Corporate,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box
Low,Express Air,Ken Dana,Alberta,West,Corporate,Office Supplies,Storage & Organization,2300 Heavy-Duty Transfer File Systems by Perma,Small Box
Not Specified,Regular Air,Lindsay Castell,Alberta,West,Small Business,Technology,Computer Peripherals,Keytronic French Keyboard,Small Box
Critical,Regular Air,Ken Dana,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1887,Small Box
Critical,Regular Air,Ken Dana,Alberta,West,Corporate,Technology,Telephones and Communication,Accessory34,Wrap Bag
Critical,Express Air,Adam Bellavance,Alberta,West,Small Business,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box
Medium,Regular Air,Ken Dana,Alberta,West,Small Business,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box
Low,Delivery Truck,Adam Bellavance,Alberta,West,Small Business,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with White Frame,Jumbo Drum
Low,Regular Air,Adam Bellavance,Alberta,West,Small Business,Office Supplies,Labels,Avery 485,Small Box
Critical,Express Air,Lindsay Castell,Alberta,West,Corporate,Office Supplies,Appliances,Honeywell Enviracaire® Portable HEPA Air Cleaner for up to 10 x 16 Room,Large Box
Critical,Regular Air,Laurel Workman,Alberta,West,Home Office,Furniture,Office Furnishings,Deflect-O® Glasstique™ Clear Desk Accessories,Wrap Bag
Critical,Regular Air,Ken Dana,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box
Medium,Regular Air,Laurel Workman,Alberta,West,Home Office,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,Small Box
Medium,Regular Air,Laurel Workman,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Peel-Off® China Markers,Wrap Bag
Low,Delivery Truck,Ken Dana,Alberta,West,Small Business,Furniture,Tables,Bush Advantage Collection® Racetrack Conference Table,Jumbo Box
Critical,Express Air,Adam Bellavance,Alberta,West,Small Business,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Small Box
Critical,Express Air,Adam Bellavance,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box
Medium,Regular Air,Ken Dana,Alberta,West,Corporate,Technology,Telephones and Communication,Accessory13,Small Pack
Medium,Regular Air,Ken Dana,Alberta,West,Corporate,Office Supplies,Appliances,3M Office Air Cleaner,Medium Box
Medium,Regular Air,Ken Dana,Alberta,West,Corporate,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box
Critical,Regular Air,Lisa Ryan,Alberta,West,Home Office,Furniture,Office Furnishings,"Master Caster Door Stop, Large Neon Orange",Wrap Bag
Low,Regular Air,Max Engle,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1961,Small Box
Not Specified,Regular Air,Max Engle,Alberta,West,Corporate,Furniture,Office Furnishings,"Master Caster Door Stop, Gray",Wrap Bag
High,Regular Air,Adam Bellavance,Alberta,West,Small Business,Furniture,Office Furnishings,DAX Natural Wood-Tone Poster Frame,Small Box
Not Specified,Regular Air,Adam Bellavance,Alberta,West,Small Business,Office Supplies,Rubber Bands,Advantus Plastic Paper Clips,Wrap Bag
Not Specified,Regular Air,Adam Bellavance,Alberta,West,Small Business,Technology,Office Machines,Hewlett Packard 6S Scientific Calculator,Medium Box
Medium,Regular Air,Laurel Workman,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box
Medium,Regular Air,Laurel Workman,Alberta,West,Home Office,Technology,Office Machines,Polycom ViewStation™ ISDN Videoconferencing Unit,Large Box
Medium,Express Air,Laurel Workman,Alberta,West,Home Office,Office Supplies,"Scissors, Rulers and Trimmers","Acme® 8"" Straight Scissors",Small Pack
Medium,Regular Air,Laurel Workman,Alberta,West,Home Office,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box
Medium,Express Air,Lisa Ryan,Alberta,West,Home Office,Office Supplies,Paper,Xerox 194,Small Box
Not Specified,Regular Air,Ken Dana,Alberta,West,Small Business,Office Supplies,Paper,Xerox 1986,Small Box
Critical,Delivery Truck,Lisa Ryan,Alberta,West,Home Office,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Jumbo Drum
Critical,Regular Air,Lisa Ryan,Alberta,West,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack
Low,Regular Air,Ken Dana,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Boston KS Multi-Size Manual Pencil Sharpener,Small Pack
High,Regular Air,Helen Wasserman,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1983,Small Box
Medium,Regular Air,Helen Wasserman,Alberta,West,Home Office,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack
Medium,Regular Air,Helen Wasserman,Alberta,West,Home Office,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag
High,Regular Air,Julia Dunbar,Alberta,West,Consumer,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box
Not Specified,Regular Air,Julia Dunbar,Alberta,West,Consumer,Furniture,Office Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Large Box
Not Specified,Express Air,Julia Dunbar,Alberta,West,Consumer,Technology,Telephones and Communication,MicroTAC 650,Small Box
